,D_3_adj.ChiSq.pval,D_3_ChiSq.pval,D_3_logFC,D_5_adj.ChiSq.pval,D_5_ChiSq.pval,D_5_logFC,D_7_adj.ChiSq.pval,D_7_ChiSq.pval,D_7_logFC,D_9_adj.ChiSq.pval,D_9_ChiSq.pval,D_9_logFC,D_11_adj.ChiSq.pval,D_11_ChiSq.pval,D_11_logFC,D_13_adj.ChiSq.pval,D_13_ChiSq.pval,D_13_logFC
CHOYP_PHUM_PHUM226120.2.7.m.2274,0.979445546193914,0.253633539879136,0.101967555364922,0.967036679485888,0.151248521406358,0.12908507534905,0.949671592008509,0.418256057580747,0.0761551281597566,0.0843947848590309,0.000201622144137003,0.33547674043087,0.314199290394508,0.000267064477123895,0.313787231618363,0.958428402785477,0.593193793791591,0.0471068627554967
CHOYP_LOC752782.1.1.m.53937,0.979445546193914,0.426493632679229,0.0659867380736046,0.967036679485888,0.310405811592796,-0.0902140058804193,8.00802021814919e-05,4.02767268610546e-08,-0.517125187953306,0.979180442953242,0.132824672579371,0.128086253824062,0.998682844793179,0.428959183198517,0.0664482579739669,0.958428402785477,0.16354913949197,-0.113415180350726
CHOYP_ACT1.4.7.m.29125,0.979445546193914,0.380194612833869,0.11631127596829,0.278912342127431,0.000210420476897345,0.470442504422216,0.949671592008509,0.362303379173643,0.111802456665548,0.979180442953242,0.356015260677765,0.11921429389236,0.998682844793179,0.98573885017822,-0.00238159398031446,0.958428402785477,0.7398234282797,-0.0398107079217169
CHOYP_ACT5.3.3.m.41147,0.979445546193914,0.72828467423613,0.0372244384436762,0.967036679485888,0.307766358934773,-0.116035466036875,0.949671592008509,0.044727030303539,-0.227845280879141,0.979180442953242,0.0626490135326244,0.20387400978858,0.998682844793179,0.0678278546771041,0.194475735248995,0.149747994172512,0.000806600802335043,0.350335615815416
CHOYP_ACT.5.27.m.15585,0.979445546193914,0.49246622763317,0.0511322850154663,0.967036679485888,0.00977840567710385,-0.215138417616673,1.75836482358296e-07,6.63283599993570e-11,-0.584610196639161,0.779297472465954,0.00715311398088956,0.220425832732836,0.998682844793179,0.0466275939694367,0.155939223221216,0.958428402785477,0.203786393291684,0.09502210868866
CHOYP_NEMVEDRAFT_V1G242065.1.1.m.21817,0.979445546193914,0.770008276680336,0.0345997038967969,0.967036679485888,0.34171391244369,0.114542728080851,0.949671592008509,0.555229276491638,-0.0687879361978396,0.979180442953242,0.127408566632064,0.178956377584249,0.998682844793179,0.0337086478907217,0.252585530585364,0.958428402785477,0.132367475889806,0.172084848920276
CHOYP_ACTC.3.6.m.21571,0.979445546193914,0.255386415917245,0.144477583542862,0.967036679485888,0.0170009841024597,0.303980315142391,0.949671592008509,0.433960926367615,0.0946907544437803,0.979180442953242,0.222321191760853,0.151806145676237,0.998682844793179,0.445903858555298,0.0952816652378292,0.958428402785477,0.534048814491432,0.0748640463046977
CHOYP_ACT3.1.3.m.23292,0.979445546193914,0.883943140979452,-0.0170366182903328,0.967036679485888,0.219610046658675,-0.154237140880786,0.949671592008509,0.0101996664073907,-0.330356676347578,0.979180442953242,0.101279747942633,0.200578930226997,0.998682844793179,0.019718466933476,0.27772632521242,0.0278822177493127,7.36233588250431e-05,0.464864003841803
CHOYP_ACT.6.27.m.15622,0.979445546193914,0.530327364727272,0.0581672336143058,0.967036679485888,0.0166544758915594,-0.23866919190187,3.23764564902092e-08,8.14194806744855e-12,-0.742293199156566,0.979180442953242,0.114266520323828,0.149640268699727,0.998682844793179,0.185411110406642,0.122373437027631,0.958428402785477,0.137768639789774,-0.133693010099286
CHOYP_LOC100890099.1.1.m.11505,0.979445546193914,0.737510671632309,0.0326711830188735,0.967036679485888,0.0288383799665497,-0.232788519177776,2.00530832178175e-08,2.52144891460046e-12,-0.829592434438507,0.979180442953242,0.360820019925918,0.0917988363119591,0.998682844793179,0.503981283470143,0.0664952105774823,0.958428402785477,0.111849919614326,-0.152100653953378
CHOYP_ACT3.3.3.m.66907,0.979445546193914,0.762287490952442,-0.0364329914159418,0.967036679485888,0.175706548301089,-0.179094839081561,0.949671592008509,0.0114749557980211,-0.34036858090546,0.979180442953242,0.121993326340942,0.198655102109095,0.998682844793179,0.036972000348998,0.258704540063957,0.793975311470128,0.00992587232854312,0.308638710513558
CHOYP_ACT.23.27.m.58454,0.99422697396113,0.992101755985858,-0.00142899296021426,0.967036679485888,0.711074112544256,-0.0591026591211952,0.949671592008509,0.11252591966271,0.25349596039414,0.979180442953242,0.0399910795937763,0.334554468771326,0.998682844793179,0.680898719409003,0.0632067476472624,0.958428402785477,0.0673842251309437,0.267892747245805
CHOYP_ACTC.2.6.m.15315,0.979445546193914,0.965932541987516,-0.00701892945679372,0.967036679485888,0.118582090267242,0.262825435766167,0.949671592008509,0.486406724560572,0.111383616470738,0.979180442953242,0.104029855700974,0.270582290800399,0.998682844793179,0.323838070053392,0.167543407461998,0.958428402785477,0.485711918635679,0.111777161735493
CHOYP_LOC752782.1.1.m.53938,0.979445546193914,0.142518201243361,0.306693302402118,0.967036679485888,0.150430978611138,0.2881950906802,0.949671592008509,0.813888421725773,-0.0456650209204179,0.979180442953242,0.138031246248336,0.292944511651647,0.998682844793179,0.936374587483874,-0.0155569827280475,0.963455877066767,0.879309860446484,-0.0287555194127211
CHOYP_PAN2.1.1.m.44691,0.979445546193914,0.934127601242357,0.00763508946802283,0.0947734137412827,5.95834362764257e-05,-0.435394126295361,0.572012510169686,0.00136655824132076,-0.349757542697745,0.521907921398874,0.00355112685899233,0.311981150975024,0.490120878350456,0.000554644524727034,0.343329834662706,0.00121222033147346,1.98149934730982e-06,0.451361626805953
CHOYP_ABCF2.1.2.m.28362,0.979445546193914,0.0631367041186092,0.377522946195267,0.967036679485888,0.190175101218237,0.237406273993046,0.949671592008509,0.236496988760117,0.226860833890674,0.521907921398874,0.00384004745442293,-0.55604770024867,0.998682844793179,0.627708585078138,-0.110634484632338,0.958428402785477,0.666425029227101,0.0818678486665352
CHOYP_ACT.4.27.m.14034,0.979445546193914,0.124267092017596,0.300158653642972,0.967036679485888,0.101087043383567,0.320276263174558,0.949671592008509,0.424440353386929,0.140704190140959,0.299425669831228,0.00161629264266433,0.603608965739815,0.998682844793179,0.609620275855407,0.0963026808790923,0.994433560522279,0.99016672132634,0.00214460851966169
CHOYP_LINJ_09_0950.1.1.m.64023,0.979445546193914,0.0483954112040887,0.435088233729081,0.967036679485888,0.133208906924457,0.286723703463531,0.949671592008509,0.239332048009333,0.241507609855075,0.0658952685155962,0.000132569382151332,-0.809728309187917,0.998682844793179,0.781293722740772,-0.0716442564174287,0.978007666549162,0.913961081510688,0.0215898367424261
CHOYP_ACT3A.1.1.m.25941,0.979445546193914,0.87448455381078,-0.0282074235758527,0.967036679485888,0.151056983843287,0.261253015947414,0.949671592008509,0.585121774062625,0.096604447939332,0.979180442953242,0.545504290369723,-0.109525234209972,0.998682844793179,0.57386028800746,0.10366004343001,0.958428402785477,0.588840433561686,-0.0966852293386333
CHOYP_FAF1.1.1.m.35623,0.979445546193914,0.483354998929037,0.166236501299974,0.967036679485888,0.0204899166223255,0.561535277073679,0.949671592008509,0.402456530376196,0.190791579183152,0.979180442953242,0.158749909867876,0.352236130659714,0.998682844793179,0.596270972669472,0.137343169686299,0.958428402785477,0.824556508697194,0.0485451664991299
CHOYP_ARP2.1.1.m.43520,0.979445546193914,0.790445990192891,0.0831444120330911,0.967036679485888,0.820170918755221,-0.0717302674489444,0.949671592008509,0.108713262097684,0.523842571647806,0.981587215371179,0.976033157192919,0.0101449964526452,0.998682844793179,0.994108560119808,-0.00238159398031357,0.958428402785477,0.637980601985128,-0.150234697615367
CHOYP_PAN2.1.1.m.44693,0.979445546193914,0.376054930863945,0.219122081552066,0.967036679485888,0.219855328858961,0.290839811935764,0.949671592008509,0.259271587124891,0.26533498170531,0.979180442953242,0.728385422937772,-0.0900514030273314,0.998682844793179,0.568061370305726,-0.154384687425365,0.958428402785477,0.577590500072286,-0.123579065614314
CHOYP_FNTA.1.1.m.40996,0.979445546193914,0.509927977908197,-0.163347555270347,0.967036679485888,0.84991094237168,-0.0487255310774497,0.949671592008509,0.35504028865352,0.226860833890674,0.979180442953242,0.817761132606165,-0.0572418432772288,0.998682844793179,0.377856512811414,0.227100252142453,0.958428402785477,0.539549269095125,0.158268256071307
CHOYP_LOC101072885.1.1.m.63778,0.979445546193914,0.148591133561837,0.344652963635926,0.967036679485888,0.410508809973176,0.190573844751999,0.983037974432137,0.952517662784195,-0.0128095788776097,0.979180442953242,0.013138386755794,0.562123361576071,0.998682844793179,0.991309653930729,-0.00238159398031446,0.958428402785477,0.641116292466489,-0.0987043969752852
CHOYP_BRAFLDRAFT_270517.1.1.m.27028,0.979445546193914,0.342616028002529,-0.950802919890246,0.967036679485888,0.482064606274095,-0.865279389981518,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.438661056454689,-0.950326639360718,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_PHUM_PHUM289860.1.1.m.44779,0.979445546193914,0.799254790434226,0.0404268704820216,0.967036679485888,0.160254088186232,0.220112101249127,0.949671592008509,0.285271846636682,0.167272037600874,0.979180442953242,0.135043889382229,0.229222780969995,0.998682844793179,0.0911167846603819,0.252191233105283,0.958428402785477,0.128099259759519,0.220306214529783
CHOYP_SMP_078690.5.5.m.64878,0.979445546193914,0.421399175506282,-0.162307025083958,0.967036679485888,0.345124239086641,0.192436107874769,0.949671592008509,0.395068187944833,0.170826798976346,0.979180442953242,0.0495001961778193,0.371601455526645,0.998682844793179,0.245588141699578,0.196927214243092,0.958428402785477,0.706039036305171,0.0707017427312104
CHOYP_SMP_078690.4.5.m.41580,0.988656578725781,0.985051518901433,-0.00525070391262261,0.967036679485888,0.382724966182594,0.237814102982585,0.949671592008509,0.348349899655512,0.251951814853505,0.979180442953242,0.850372360134823,0.0496733606392823,0.998682844793179,0.260403335789844,0.307958526631836,0.958428402785477,0.114173278155102,0.397253097687126
CHOYP_PHUM_PHUM305910.1.2.m.58404,0.979445546193914,0.720256710992697,0.312231485943547,0.988646528398825,0.979198881453231,-0.0172824834265679,0.966917060438457,0.923027074418303,-0.062645783304311,0.979180442953242,0.622241357511291,0.290681460143078,0.998682844793179,0.634840064262156,-0.324309688867677,0.963455877066767,0.883552405860787,0.123688024361162
CHOYP_PHUM_PHUM498130.1.1.m.12138,0.979445546193914,0.438423636962918,-0.950802919890246,0.967036679485888,0.580846820958775,0.719683110739638,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.390451031666886,1.04967336063928,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.464284782848224,-0.946701303530236
CHOYP_PHUM_PHUM536560.2.2.m.59367,0.979445546193914,0.188704136869614,-0.403315124587754,0.967036679485888,0.470836674328636,-0.237248167368476,0.949671592008509,0.249009030936622,0.371250743225849,0.979180442953242,0.372297681877472,0.26726479571191,0.998682844793179,0.32121387381147,0.287125023214671,0.958428402785477,0.540998713964316,0.176681111975046
CHOYP_PHUM_PHUM536560.1.2.m.12360,0.979445546193914,0.151271904970297,-0.474364875947259,0.967036679485888,0.557793135903157,-0.206316307816586,0.949671592008509,0.443147385376723,0.26992955578256,0.979180442953242,0.88067577305442,0.0496733606392823,0.998682844793179,0.57868592754724,0.180482463169496,0.958428402785477,0.71076159341397,-0.117813219922991
CHOYP_PHUM_PHUM579670.1.1.m.63016,0.979445546193914,0.806450158656456,-0.21383732572404,0.967036679485888,0.627355165862806,-0.450241890702674,0.949671592008509,0.152444103373373,1.22686083389067,0.979180442953242,0.492078565350343,0.634635861360439,0.998682844793179,0.525376256317855,-0.587344094701471,0.958428402785477,0.475806224374621,-0.683666897696442
CHOYP_PHYD1.1.2.m.17822,0.979445546193914,0.439531845917541,-0.481317636589026,0.967036679485888,0.677270744782479,-0.350706217151759,0.949671592008509,0.768378700600459,0.226860833890674,0.979180442953242,0.945094980931855,0.0496733606392823,0.998682844793179,0.614739567542037,-0.364951673365023,0.958428402785477,0.768852437823477,0.223223697912077
CHOYP_PI4KB.1.1.m.8669,0.979445546193914,0.627384649959207,0.63415958083091,0.967036679485888,0.400908039898338,0.871686204184688,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_PIGS.1.1.m.18959,0.979445546193914,0.863223075469484,-0.120727921332559,0.967036679485888,0.592069950980084,-0.379852562811276,0.949671592008509,0.809015882603092,-0.18817666538817,0.979180442953242,0.948636202850079,0.0496733606392823,0.998682844793179,0.4689237827754,0.512191578849444,0.958428402785477,0.415441684680139,0.638261197190921
CHOYP_PK1IP.1.1.m.49466,0.979445546193914,0.390675735070492,1.04919708010975,0.967036679485888,0.846506603809963,-0.18720748486888,0.949671592008509,0.531155711953646,-0.773139166109326,0.979180442953242,0.292883419575665,1.04967336063928,0.998682844793179,0.760932553339839,-0.265415999814108,0.958428402785477,0.81037186267553,0.223223697912077
CHOYP_PLXA3.1.1.m.51322,0.979445546193914,0.966684175912718,0.0491970801097537,0.967036679485888,0.580846820958775,0.719683110739638,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_BRAFLDRAFT_270672.1.1.m.25768,0.979445546193914,0.390675735070492,1.04919708010975,0.967036679485888,0.31861383554168,-0.602244984147724,0.949671592008509,0.17966526415951,-0.872674839660241,0.979180442953242,0.125728492961738,-1.06580385678065,0.998682844793179,0.478042668223805,-0.73934718814652,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_PNP5B.1.1.m.21997,0.979445546193914,0.276171346044496,-1.27273101477761,0.967036679485888,0.731400300612477,-0.450241890702674,0.949671592008509,0.53223805972573,0.81182333461183,0.979180442953242,0.238147782209272,1.37160145552664,0.998682844793179,0.740747320649461,0.319546500907048,0.958428402785477,0.593817778958195,-0.361738802809079
CHOYP_LOC100872507.1.1.m.21152,0.979445546193914,0.966684175912718,0.0491970801097537,0.967036679485888,0.894896367325921,0.134720610018482,0.949671592008509,0.864300751407332,-0.18817666538817,0.979180442953242,0.238147782209272,1.37160145552664,0.998682844793179,0.367153121531209,0.80497332807729,0.958428402785477,0.751474095009074,-0.209735709364029
CHOYP_PP1A.1.1.m.25950,0.979445546193914,0.509212004452972,-0.196963507159644,0.967036679485888,0.738480732953628,-0.0966049360879744,0.949671592008509,0.729903099305794,-0.101761913570696,0.979180442953242,0.815189559798814,-0.0681631296545753,0.998682844793179,0.912657225754887,-0.0321289373743667,0.958428402785477,0.601839944736559,-0.153152180997662
CHOYP_PPP1CC.1.1.m.13937,0.979445546193914,0.448770668442707,-0.224977883329241,0.967036679485888,0.738480732953628,-0.0966049360879744,0.949671592008509,0.729903099305794,-0.101761913570696,0.979180442953242,0.815189559798814,-0.0681631296545753,0.998682844793179,0.831906817826567,-0.0625025864178852,0.958428402785477,0.616075862674057,-0.148745079474881
CHOYP_PP1B.2.3.m.22075,0.979445546193914,0.87289417287284,0.0491970801097539,0.967036679485888,0.688301160014591,-0.122437229478643,0.949671592008509,0.417333177738809,-0.258565993279568,0.979180442953242,0.952632949927556,0.0179645009119449,0.998682844793179,0.336062068220865,-0.29516334320816,0.958428402785477,0.661328675856766,-0.134328306706006
CHOYP_LOC100222774.1.1.m.56992,0.979445546193914,0.598740625182628,0.201200173554803,0.967036679485888,0.430175984437755,-0.294122688785392,0.949671592008509,0.716492090174432,-0.142372975775045,0.979180442953242,0.338856237054807,0.384092399709842,0.998682844793179,0.179385262504879,-0.523213757281755,0.958428402785477,0.736623712782473,0.145221185910803
CHOYP_PP1RA.1.1.m.9915,0.979445546193914,0.720256710992697,0.312231485943547,0.967036679485888,0.647842122561769,0.397755015852276,0.949671592008509,0.864300751407332,-0.18817666538817,0.979180442953242,0.719846109197204,0.312707766473076,0.998682844793179,0.783791002474665,0.220010827356133,0.958428402785477,0.86527297019989,0.223223697912077
CHOYP_PPBT.1.4.m.5115,0.979445546193914,0.317058459732097,0.427708703363484,0.967036679485888,0.453748907399217,0.267987140881946,0.949671592008509,0.438546898032127,0.268681009585301,0.979180442953242,0.474922670886173,-0.252889409381149,0.697459535129013,0.00105237198812375,-2.13988511773025,0.958428402785477,0.751474095009074,-0.209735709364029
CHOYP_PPIG.1.1.m.63308,0.979445546193914,0.700576384180858,0.371125174997116,0.967036679485888,0.370534398747446,-0.713276296536468,0.983037974432137,0.963447873107829,0.0342157559482779,0.979180442953242,0.18519830779373,-1.12025164080303,0.998682844793179,0.783791002474665,0.220010827356133,0.958428402785477,0.312937257683804,-0.776776302087923
CHOYP_PPIH.1.1.m.18923,0.979445546193914,0.421818466524337,-0.420288203191467,0.967036679485888,0.165032852896851,-0.688401627897439,0.949671592008509,0.519767423540327,0.304863345891947,0.979180442953242,0.332303120972548,0.490245952025264,0.998682844793179,0.85806933635331,-0.0898444352306536,0.958428402785477,0.677689831450986,0.223223697912077
CHOYP_PPN.2.4.m.44929,0.979445546193914,0.435406861058947,0.144616645188436,0.979800274196179,0.953564457194232,0.0115723792456173,0.949671592008509,0.499344856347751,0.115439551222251,0.979180442953242,0.413428010064467,-0.158643875485443,0.998682844793179,0.0136674959660643,-0.633737000185922,0.958428402785477,0.607800163395213,-0.132256956686312
CHOYP_PPN.3.4.m.50209,0.979445546193914,0.3301267165963,0.180986952665295,0.997011995802902,0.994029990286986,-0.00148377357982898,0.949671592008509,0.460302413633265,0.125931925039894,0.979180442953242,0.237802559288731,-0.233056846535431,0.998682844793179,0.0136674959660643,-0.633737000185922,0.978007666549162,0.917277621275662,0.0268264851085736
CHOYP_DSEC_GM16292.1.1.m.12184,0.979445546193914,0.470350007070694,0.138202086168499,0.971751043033225,0.939738120453733,0.0156679383747189,0.949671592008509,0.655015511791963,0.0782167525355391,0.979180442953242,0.248054214872118,-0.234119605361308,0.998682844793179,0.0171655894134969,-0.637617301182694,0.964362619901463,0.885908877279026,0.0387991267746495
CHOYP_DPSE_GA17283.3.3.m.59446,0.979445546193914,0.232340443016806,0.231400411330503,0.967036679485888,0.649192424453328,0.0920762726099884,0.949671592008509,0.409361734314019,0.143202904843764,0.979180442953242,0.419089317490628,-0.163922112460006,0.998682844793179,0.0235773806428802,-0.597125115494055,0.958428402785477,0.861092684091104,-0.0448816974691395
CHOYP_PPP1R7.1.1.m.37778,0.979445546193914,0.658125598331304,0.219122081552066,0.967036679485888,0.751382850505764,0.134720610018482,0.983037974432137,0.965670472319207,-0.021066679552912,0.979180442953242,0.73031998987097,-0.151960500530368,0.998682844793179,0.874514964309207,-0.069495789838852,0.958428402785477,0.692628093743752,0.1908022202197
CHOYP_RBCC1.1.2.m.7288,0.979445546193914,0.682425886400672,-0.535765420611403,0.967036679485888,0.908911878603597,0.134720610018482,0.949671592008509,0.531155711953646,-0.773139166109326,0.979180442953242,0.682695743827065,-0.535289140081874,0.998682844793179,0.656050189457452,0.582580906740842,0.958428402785477,0.801506570364873,-0.361738802809079
CHOYP_PPUTW619_2764.1.1.m.44946,8.92400430690903e-07,1.34651140051438e-09,3.57275903616677,0.967036679485888,0.751065490472436,0.0849675748213823,0.949671592008509,0.225371012228079,0.329954326854778,0.979180442953242,0.316575938893287,-0.284745678431277,0.998682844793179,0.563841828985172,-0.190008597156086,0.978007666549162,0.965192932284982,0.0137703322831273
CHOYP_PRCC.2.2.m.58572,0.979445546193914,0.682425886400672,-0.535765420611403,0.967036679485888,0.615695333184754,0.549758109297326,0.949671592008509,0.556951020007096,0.641898333169518,0.979180442953242,0.956581460547104,0.0496733606392823,0.998682844793179,0.255916703682089,-1.32430968886768,0.958428402785477,0.86527297019989,0.223223697912077
CHOYP_BRAFLDRAFT_272416.1.1.m.56641,0.979445546193914,0.808229667287359,-0.0883064436401808,0.967036679485888,0.619245104106394,0.180524299631607,0.949671592008509,0.528871740532693,0.226860833890674,0.979180442953242,0.447749348479638,0.272065781975731,0.998682844793179,0.800325652690347,-0.0898444352306536,0.958428402785477,0.10594762669043,-0.615495395054863
CHOYP_PRKAB1B.2.3.m.31228,0.979445546193914,0.303070387225113,-0.298726223310553,0.967036679485888,0.800003323433857,0.0745996175809109,0.949671592008509,0.294850457875041,0.331197493705409,0.979180442953242,0.28828742080505,0.302439431019249,0.998682844793179,0.71188832241907,0.100711898983789,0.958428402785477,0.658687717189353,0.128586823774001
CHOYP_DICPUDRAFT_81027.1.1.m.5425,0.979445546193914,0.379217861004793,-0.265676257243658,0.967036679485888,0.589678897737315,0.16866794194182,0.949671592008509,0.425123032095813,0.26533498170531,0.979180442953242,0.142225765932524,0.464710859918126,0.998682844793179,0.925565504078741,0.0273657494137378,0.958428402785477,0.816283662201622,0.0726640213366956
CHOYP_GSPATT00037947001.1.1.m.24620,0.979445546193914,0.142525914863955,-0.436229747060488,0.967036679485888,0.592302325768665,0.169486028179159,0.949671592008509,0.25155623464654,0.378863927335724,0.979180442953242,0.159995371930145,0.420041810584398,0.998682844793179,0.925565504078741,0.0273657494137378,0.958428402785477,0.622489212442075,-0.155287925341653
CHOYP_PRKAB1B.1.3.m.19788,0.979445546193914,0.88816420839192,0.0491970801097539,0.967036679485888,0.917702799219489,0.0385052947591786,0.949671592008509,0.391351869568859,0.329954326854778,0.979180442953242,0.283798991836514,0.418907170305002,0.998682844793179,0.714736356431894,0.13088493688315,0.958428402785477,0.486466391606065,0.262752062098714
CHOYP_PRKDC.1.1.m.47256,0.979445546193914,0.225819219895963,-1.17319534122669,0.967036679485888,0.400908039898338,0.871686204184688,0.949671592008509,0.847123701102884,0.226860833890674,0.979180442953242,0.510199165987601,-0.687292233526924,0.998682844793179,0.653385218518997,-0.587344094701471,0.958428402785477,0.758158787259798,-0.361738802809079
CHOYP_PROM1.3.3.m.58805,0.979445546193914,0.621162210253925,0.16467429752969,0.967036679485888,0.697425033390754,-0.128313795815312,0.966917060438457,0.905204897304627,0.0392338307149025,0.979180442953242,0.477265982378598,0.228010601897795,0.998682844793179,0.370584963610999,-0.255147664360281,0.958428402785477,0.0920867628348583,-0.54460285995889
CHOYP_PRP31.3.6.m.8812,0.979445546193914,0.492409113169946,0.63415958083091,0.967036679485888,0.894896367325921,0.134720610018482,0.949671592008509,0.626477516287901,-0.510104760275532,0.979180442953242,0.563183983805041,-0.535289140081874,0.998682844793179,0.703830878044193,-0.417419093259158,0.958428402785477,0.81037186267553,0.223223697912077
CHOYP_PRP6.1.2.m.28600,0.979445546193914,0.945639318419736,-0.0332650800822192,0.967036679485888,0.193538722541098,-0.672634312039122,0.949671592008509,0.441156161047516,-0.394627542855597,0.979180442953242,0.541952791719367,-0.312896718745426,0.998682844793179,0.295291343788136,-0.639811514595606,0.958428402785477,0.73435145814014,0.223223697912077
CHOYP_PRP6.2.2.m.34365,0.979445546193914,0.327158659953989,-0.202989943487048,0.967036679485888,0.0193356350517546,-0.509948136826942,0.00310093494677622,1.97541097084363e-06,-1.24262444941055,0.979180442953242,0.766180371440491,0.0675952686365449,0.998682844793179,0.304195596281416,-0.215375317314512,0.978007666549162,0.940746004902224,-0.0149360392826878
CHOYP_FAF2.1.1.m.54271,0.979445546193914,0.265962024984282,-0.445567611639824,0.967036679485888,0.886493518826828,0.0643312821270836,0.949671592008509,0.487488282837615,0.285754522944242,0.979180442953242,0.909070670242657,0.0496733606392832,0.998682844793179,0.567530090585035,0.23862650552348,0.958428402785477,0.418192631898514,0.358153277998185
CHOYP_PRUN2.1.1.m.38759,0.979445546193914,0.637773781513367,-0.36584041916909,0.967036679485888,0.913005094029267,-0.0876718113179655,0.949671592008509,0.231697820141012,-1.35810166683048,0.979180442953242,0.829515667761228,-0.172719060697165,0.998682844793179,0.783791002474665,0.220010827356133,0.958428402785477,0.758158787259798,-0.361738802809079
CHOYP_PSB1.2.2.m.63827,0.979445546193914,0.857704945073112,-0.0763338019741049,0.967036679485888,0.697904286127726,-0.16073527350769,0.949671592008509,0.603894759154065,-0.225651370806832,0.979180442953242,0.396690533532157,0.357795656001614,0.998682844793179,0.995436817799247,-0.00238159398031446,0.958428402785477,0.847715604923076,-0.077945836808488
CHOYP_PSDE.1.1.m.38562,0.979445546193914,0.665837163512391,-0.173195341226695,0.967036679485888,0.906168610151227,-0.0497039611189463,0.949671592008509,0.723623545505554,-0.151650789363056,0.979180442953242,0.338856237054807,0.384092399709842,0.998682844793179,0.995159953232927,-0.00238159398031446,0.958428402785477,0.70261853550454,0.168775913889701
CHOYP_PSME4.1.1.m.18992,0.979445546193914,0.351351655614484,-0.687768514056453,0.9874483023198,0.973418168010466,0.0192433925985465,0.949671592008509,0.49126588460604,-0.510104760275532,0.82596031945856,0.00913938248638493,-1.95032663936072,0.998682844793179,0.614739567542037,-0.364951673365023,0.958428402785477,0.0528237235016788,-1.77677630208792
CHOYP_BRAFLDRAFT_273832.1.1.m.56325,0.979445546193914,0.38241124769402,0.25355557861594,0.967036679485888,0.241289435161411,0.3433072318299,0.949671592008509,0.708471014748468,0.109024343596816,0.979180442953242,0.859278466556527,0.0496733606392823,0.314199290394508,0.000282099943988473,-1.26017935144796,0.958428402785477,0.166573192833145,-0.428852998667616
CHOYP_PSTA.2.2.m.9655,0.979445546193914,0.728965838204707,-0.21383732572404,0.967036679485888,0.677270744782479,-0.350706217151759,0.949671592008509,0.636795041858117,-0.358101666830482,0.979180442953242,0.961161606221276,0.0496733606392825,0.998682844793179,0.740747320649461,0.319546500907048,0.958428402785477,0.720979292360296,0.375226791357127
CHOYP_PSTA_4372.1.1.m.39115,0.979445546193914,0.972795218079433,0.0491970801097538,0.967036679485888,0.925573142744446,0.134720610018482,0.949671592008509,0.874920628020413,0.226860833890674,0.979180442953242,0.682695743827065,-0.535289140081874,0.998682844793179,0.998682844793179,-0.00238159398031423,0.958428402785477,0.0396943090128134,-2.16909372486668
CHOYP_PSTPIP1.1.1.m.39114,0.979445546193914,0.276171346044496,-1.27273101477761,0.967036679485888,0.580846820958775,0.719683110739638,0.949671592008509,0.53223805972573,0.81182333461183,0.979180442953242,0.966361784226244,0.0496733606392825,0.998682844793179,0.480944072535,0.734584000185892,0.958428402785477,0.284694073890355,1.22322369791208
CHOYP_PTER.1.2.m.28985,0.979445546193914,0.930711913046716,0.0491970801097539,0.967036679485888,0.39517635279664,0.513232233272212,0.949671592008509,0.67704888571954,0.226860833890674,0.979180442953242,0.642300770843656,-0.249886921219625,0.998682844793179,0.467946415445046,0.384641529128933,0.976932648911716,0.908095603564365,-0.0621785209501717
CHOYP_PTN11.4.4.m.62827,0.979445546193914,0.350847891978436,0.579711796808533,0.967036679485888,0.804778488428614,0.134720610018482,0.949671592008509,0.62675120895084,-0.303653882808106,0.979180442953242,0.382981906487275,0.497132337610504,0.998682844793179,0.276878606480514,0.698058124160778,0.958428402785477,0.352694463235048,0.500757673440986
CHOYP_PTN11.4.4.m.62828,0.979445546193914,0.14715040813848,-0.950802919890246,0.967036679485888,0.311744791356688,-1.18720748486888,0.949671592008509,0.785153129973198,-0.358101666830482,0.979180442953242,0.972531914860765,0.0496733606392824,0.998682844793179,0.656050189457452,0.582580906740842,0.958428402785477,0.86527297019989,0.223223697912077
CHOYP_PTPA.1.1.m.18579,0.979445546193914,0.672194024160343,0.464234579388597,0.967036679485888,0.338886024396727,0.719683110739638,0.949671592008509,0.803443870654078,0.226860833890674,0.979180442953242,0.276362315184166,-1.27225473424808,0.998682844793179,0.480944072535,0.734584000185892,0.958428402785477,0.720979292360296,0.375226791357127
