Day11_23C,Day11_29C,Day13_23C,Day13_29C,Day3_23C,Day3_29C,Day5_23C,Day5_29C,Day7_23C,Day7_29C,Day9_23C,Day9_29C,proteinID
2.5275,1.33925,1.5903,4.6488,13.3873,7.0738,5.5789,6.314,4.68485,8.4458,4.7349,4.96335,CHOYP_BRAFLDRAFT_279978.1.1|m.30960
26.4795,15.26265,41.36375,27.5479,16.6869,24.64495,26.8786,26.67985,31.86015,42.0254,32.0896,25.6149,CHOYP_contig_045655|m.53199
0,0,0,0,0.3667,0,0,0,0.37985,0,0.38305,0,CHOYP_contig_045662|m.53210
0,0,0.8983,1.90685,0,0,0,0,1.3053,0,0.69645,0,CHOYP_contig_045946|m.53656
0,0,0,0,6.6154,1.44095,1.39805,0,0,0,0,0,CHOYP_contig_047685|m.56291
17.9428,12.0892,0,13.64515,60.7758,27.8663,16.0373,3.0217,5.59615,6.65095,8.5041,17.38235,CHOYP_contig_047707|m.56320
8.16335,8.18725,13.19185,22.37965,0,0,0,5.4586,7.65185,9.0425,12.81015,18.3784,CHOYP_contig_048495|m.57473
2.7585,2.79885,6.6859,2.589,0,0,0,2.77855,2.57035,6.1868,7.7213,2.7056,CHOYP_contig_042557|m.49033
0.23655,0,0.27435,0,0,0,0,0,0,0,0,0,CHOYP_contig_048603|m.57625
0,0,5.0817,0,21.91485,15.43955,14.63145,0,3.9948,0,0,0,CHOYP_contig_048805|m.57897
0,0,0,2.1036,15.7871,12.4311,7.9055,0,2.0885,2.5075,4.1869,4.36725,CHOYP_contig_048973|m.58107
5.07625,7.71965,3.1367,4.64145,8.96995,2.4246,4.5174,5.11455,4.7497,5.64495,7.1373,4.92175,CHOYP_BRAFLDRAFT_280249.1.1|m.26508
0.39145,0.40315,0.47195,0.3701,3.6702,1.61195,0.61615,1.04155,0,0,0.65265,0,CHOYP_contig_049136|m.58269
0,0,0.332,0,0,0,0,0,0,0,0.2644,0,CHOYP_LOC100182237.2.2|m.33734
3.24505,4.9257,3.9434,1.54755,2.86175,1.56515,2.8824,1.7041,0,0,3.05185,3.1404,CHOYP_contig_050942|m.60734
0,0,0,0,5.9137,0,0,0,0,0,0,0,CHOYP_contig_051254|m.61185
12.22765,7.4991,3.05515,4.5101,2.2339,0,8.7192,0,9.1403,2.8053,4.64835,2.43465,CHOYP_contig_051499|m.61590
2.3418,2.37595,2.88175,2.1984,2.10795,0,2.1447,0,0,2.64635,6.50975,0,CHOYP_contig_045552|m.53024
24.47315,24.8573,22.81085,19.249,21.7077,15.29615,14.53065,22.36235,16.4097,16.9174,20.9113,20.4424,CHOYP_contig_051787|m.61994
14.7278,0,15.14515,0,0,0,9.37565,0,0,0,0,0,CHOYP_contig_040238|m.45604
28.714,22.90835,25.7284,31.539,13.3495,21.1369,28.2049,39.6446,37.06065,31.8666,28.7103,24.881,CHOYP_contig_052083|m.62396
47.2314,43.1164,53.7166,32.14615,37.65575,32.65265,37.91445,12.22255,26.91515,11.86935,28.5896,29.4912,CHOYP_contig_001305|m.1337
4.63755,10.97115,13.23635,2.9219,2.74405,7.2476,5.4915,4.7153,1.4754,1.78535,2.9284,9.0413,CHOYP_contig_047982|m.56715
0,0,2.95955,1.1739,4.29545,0,0,0,0,1.40825,0,0,CHOYP_contig_052441|m.62852
0,0,0,0,1.2234,0,0,0,0,0,0,0,CHOYP_contig_038817|m.43926
1.5213,1.57165,0,2.7283,3.9501,0,2.6547,0,0,0,0,0,CHOYP_contig_052748|m.63243
8.03335,8.14275,9.7604,11.72375,9.91335,4.4887,10.00015,0,4.46225,5.42175,3.02,9.3059,CHOYP_contig_052993|m.63573
0,0,2.38395,1.8211,1.73,0,0,0,2.8504,0,0,0,CHOYP_TVAG_286470.1.2|m.41541
0,0,0,0,1.4082,0,0.7499,0,2.32945,0,0,0,CHOYP_TVAG_410100.4.6|m.41037
0,0,0,0,0,0,0.74915,0,0,0.91655,0,0,CHOYP_EHI_072050.7.8|m.61373
2.03625,4.07005,0,7.36645,8.8907,7.51395,10.75145,8.0594,5.6163,8.97865,7.59225,2.00715,CHOYP_BRAFLDRAFT_280343.1.1|m.41317
0.9611,0,0,0,0,0,0,0,0,0,0,0,CHOYP_contig_053133|m.63737
0,0,0,0,0,0,0,0,0,0,2.81695,0,ALBU_BOVIN
15.21095,14.41325,29.7706,24.2647,33.29845,29.4574,33.50595,44.0068,21.904,49.8428,26.88655,17.78305,K1C10_HUMAN
0,0,0,0,2.35635,0,2.3734,4.0491,1.274,1.54015,0,1.34615,K1C15_SHEEP
0,0,0,0,0,0,4.01565,0,0,0,0,0,K1M1_SHEEP
40.33305,27.48965,50.32855,36.08755,63.08255,46.4482,46.8181,51.1138,36.91885,54.34525,47.761,33.7182,K2C1_HUMAN
11.21315,9.4473,22.79695,15.3614,24.8238,21.8303,29.1815,25.4906,21.1309,53.08915,18.465,11.8024,K22E_HUMAN
0,0,0,0,0,0,0.9647,1.11375,0,2.35495,0,0,CHOYP_ACBD5.1.2|m.16744
0,0,0,0,3.30475,1.7997,0,0,0,0,0,0,CHOYP_ANXA4.1.2|m.19913
0,0,0,0,0,1.9294,1.87145,0,0,2.2856,0,0,CHOYP_ARH.2.2|m.25884
0.6691,0,1.48725,1.11725,0.591,1.13965,1.08715,1.83775,0.61065,1.35845,1.1515,0.64075,CHOYP_ASPH.1.2|m.35319
0,0,0,0.79875,0,0,0,0.87705,0,0,0.80045,0,CHOYP_BRAFLDRAFT_117849.3.3|m.5503
0,0,0,0,2.16955,0,1.1283,0,0,0,0,0,CHOYP_BRAFLDRAFT_118961.1.1|m.8363
10.7391,16.22895,6.5373,9.7677,9.4762,10.03285,4.77845,5.38585,5.0241,11.94215,5.0615,13.02185,CHOYP_BRAFLDRAFT_281070.1.1|m.1319
0,0,0,0,5.00425,0,0,0,0,0,0,0,CHOYP_BRAFLDRAFT_120041.1.1|m.6386
0,0,0,0.9683,0,0,0,0,0,0,0,0,CHOYP_BRAFLDRAFT_122922.1.1|m.17746
0.51735,0,0,0,0.8372,0,0.4661,0,0,0.57425,0,0.5082,CHOYP_BRAFLDRAFT_126338.1.1|m.59058
1.72745,1.7384,4.02985,4.5577,0,6.1758,4.4377,5.02535,6.19405,5.51215,3.1201,4.8099,CHOYP_BRAFLDRAFT_128432.1.1|m.8945
0,0,1.6505,0,0,0,1.23655,2.7384,0,0,0,0,CHOYP_BRAFLDRAFT_129074.1.1|m.25032
0,3.73395,0,3.3791,0,0,0,0,0,0,1.76205,1.83665,CHOYP_BRAFLDRAFT_150340.1.4|m.7435
0,1.77215,2.13485,1.6037,2.3258,1.63585,1.56045,1.76675,1.64065,0,0.86255,1.7001,CHOYP_BRAFLDRAFT_203057.1.1|m.47437
0,0,0,0,2.92765,0,5.7854,3.29475,0,3.6989,0,0,CHOYP_BRAFLDRAFT_208160.1.2|m.4498
0,2.88915,0,0,0,0,2.6069,0,0,0,0,5.49945,CHOYP_BRAFLDRAFT_215413.1.1|m.2004
44.0257,41.4347,71.40255,48.216,44.0638,46.5138,59.98605,61.84235,52.1831,71.7719,49.755,39.8184,CHOYP_BRAFLDRAFT_281217.1.1|m.15677
0,0,0,0,0,0,0,0,0,0,3.27365,0,CHOYP_BRAFLDRAFT_234513.1.1|m.9581
0,0,0,2.95445,0,1.5525,1.4685,3.3494,0,1.85495,1.5981,0,CHOYP_BRAFLDRAFT_236936.3.6|m.29228
0,0,4.02985,4.5408,0,0,1.5421,1.74035,1.62795,0,0,1.65065,CHOYP_BRAFLDRAFT_244533.1.2|m.40480
3.16975,0,0,0,5.62445,0,0,3.19285,0,3.5843,2.9811,3.12405,CHOYP_BRAFLDRAFT_261932.1.1|m.23690
5.09975,10.34755,12.4652,4.78375,9.04595,14.31375,9.1114,10.3158,9.57985,11.3855,9.65115,9.927,CHOYP_BRAFLDRAFT_276662.1.1|m.52846
3.50185,7.0783,10.661,7.9893,9.28195,6.53385,7.8113,8.79655,8.16035,11.7017,9.9029,8.50095,CHOYP_BRAFLDRAFT_284587.2.3|m.15867
0,0,2.48795,0,0,0,0,0,0,0,0,0,CHOYP_BRAFLDRAFT_71629.1.1|m.65970
0,0,0,0,0,0,0.4367,0,0,0.5372,0,0,CHOYP_BRAFLDRAFT_72611.1.1|m.61108
0,0,0.462,0,0,0,0,0.3859,0,0,0,0,CHOYP_BRAFLDRAFT_74879.1.6|m.21111
8.13565,10.2973,9.905,11.16125,28.75215,17.0825,18.10005,16.39415,13.35755,22.6177,11.5034,5.92095,CHOYP_BRAFLDRAFT_281480.1.1|m.22697
0,4.00255,0,3.62115,3.54715,0,0,0,0,0,0,0,CHOYP_BRAFLDRAFT_97410.1.3|m.34739
1.10745,1.11435,2.5404,0,0.96945,0,0,0,0,0,0,0,CHOYP_CAD89.1.1|m.14552
3.5144,3.56595,4.3306,3.2976,0,6.5528,6.25085,10.5671,6.5722,7.811,3.3049,0,CHOYP_CALM.7.50|m.12029
0,0,0,0,0,0.5747,0,0.6105,0,0,0,0,CHOYP_CCDC150.1.1|m.58800
0,0,0,0,0,1.4386,0,0,0,0,0,0,CHOYP_CED1.20.29|m.45054
0,0,0,1.35245,0,0,0,0,0,0,0,0,CHOYP_CLCN7.2.3|m.47039
1.30465,0,3.01415,1.19465,0,0,0,1.2801,0,1.4333,0,1.25315,CHOYP_CP2BA.1.1|m.38084
0,0,0,0,7.77905,2.79345,2.6938,0,2.74165,3.32695,0,0,CHOYP_CRE-GST-7.1.1|m.30139
0,0,0,0,0,0,0.4534,0,0,0,0.4789,0,CHOYP_CSKI2.1.1|m.29327
0,0,6.8733,2.6602,2.5503,0,2.5291,0,0,0,0,0,CHOYP_CSN8.1.1|m.14798
0,0,0,1.34905,1.28805,0,0,0,0,1.6199,2.64845,0,CHOYP_3BP2.2.3|m.19302
3.25635,3.2956,3.9811,2.9808,0,2.03445,3.90685,4.4246,4.0809,3.63165,2.05565,2.11445,CHOYP_ACDOPBH.5.9|m.42992
6.342,1.6675,1.97815,5.80035,2.80165,2.95825,4.25135,1.62555,2.96695,3.52625,7.44755,6.149,CHOYP_BRAFLDRAFT_281490.1.1|m.53995
0,0,0.6325,0,0,0,0,0,0.48865,0,0,0,CHOYP_DGKD.2.2|m.9520
0,0,1.4453,0.5689,0,0,0,0,0,0,0,0,CHOYP_DGRI_GH14972.1.1|m.64210
0,0,0,0,0,2.0641,0,0,0,2.46955,2.0566,2.15445,CHOYP_DGRI_GH19122.1.1|m.1378
0,0,1.51925,0,2.17945,2.25415,1.13925,2.4511,2.2679,0,1.208,0,CHOYP_DNJA3.1.1|m.15026
0,1.68885,0,0,0,0,0,0,0,0,0,0,CHOYP_DSEC_GM10209.1.1|m.49171
0,3.54945,0,0,0,0,0,0,0,1.99315,0,0,CHOYP_DTNBP1.1.1|m.66644
3.23885,1.1564,0,0,2.87215,1.06465,2.8827,1.1577,0,1.2501,4.08915,1.10415,CHOYP_DVIR_GJ14588.1.1|m.25420
0,0.494,0,0,0,0,0,0,0,0,0,0,CHOYP_EIN_155680.6.6|m.56323
0,1.4411,0,0,0,0,0,1.44275,0,0,1.357,0,CHOYP_ERR3.1.1|m.25316
13.36505,11.59165,17.39625,21.7952,18.52425,20.4516,21.20875,21.17245,17.82995,20.11555,20.67225,23.079,CHOYP_BRAFLDRAFT_281658.1.1|m.6266
0.88225,0.8946,0,1.54325,0.7935,0,0,0,0,0.9928,0,0.87005,CHOYP_F188B.1.1|m.8460
0,0,0,1.98755,0,3.99675,0,2.17865,4.1347,0,2.10315,0,CHOYP_GIGA4.2.3|m.41265
0,0,0,0,0,1.54115,0,0,0,3.54485,1.5777,0,CHOYP_GNAS.3.3|m.55756
9.82235,14.9372,17.94435,13.5248,13.02835,13.758,13.05425,14.7768,4.73245,16.4109,9.25885,14.2733,CHOYP_GPX4-A.1.1|m.257
0.97815,1.90185,0,0,1.66265,0.9303,0.87635,2.8311,1.76075,0,0.92205,2.7391,CHOYP_HEATR3.1.1|m.33423
3.05765,1.0945,0,0.97605,0,0,0,1.0674,0,0,0,1.9854,CHOYP_HSPA12A.10.27|m.35252
4.4968,9.112,5.5445,4.21855,0,0,4.1143,4.65435,8.436,5.0877,0,8.74165,CHOYP_ISCW_ISCW012442.1.1|m.8441
0,0,0,0,3.5524,0,0,0,0,0,0,0,CHOYP_IVBI.2.2|m.67049
23.11885,21.03755,14.0321,18.95515,20.38095,25.8111,26.75415,23.1665,23.77115,23.08785,17.533,20.11365,CHOYP_BRAFLDRAFT_281754.1.1|m.27604
0.88075,0,1.049,0,0.77235,0,0,1.7243,0.80235,1.82295,0,0,CHOYP_IWS1.1.1|m.13972
0,0,0,0,0,0,0,0,0,2.3236,0,0,CHOYP_K11G12.5.1.1|m.55605
0,0,1.0128,0,0,0,0,0,0,0,0,1.5814,CHOYP_LDBPK_300810.1.1|m.29406
0,0,0,0,0,0,0,0.71475,0,0,0,0,CHOYP_LOC100121969.1.1|m.52130
0,0,0,0,0,0,0,0,1.5286,0,0,0,CHOYP_LOC100122208.1.1|m.58545
0,0,0,0,0,0,0.3713,0,0,0,0,0,CHOYP_LOC100197876.1.1|m.45271
0,0,0,0,0,0,0.5676,0,0,0,0,0,CHOYP_LOC100199505.2.2|m.25542
0.53095,0,0,0,0,0,0,0,0,0.59485,0,0,CHOYP_LOC100208023.1.8|m.8628
0,0,0,0,0,0,3.9798,0,0,0,0,4.39925,CHOYP_LOC100366455.2.3|m.25037
3.89725,2.03795,7.1146,3.5644,5.1693,3.63575,3.47275,1.9864,1.83865,2.2276,1.85595,0,CHOYP_BRAFLDRAFT_282135.1.1|m.55919
0,0,0,0,0,0,0,0,0,0.43485,0,0,CHOYP_LOC100366797.2.3|m.54046
0,0,0,0,0,0,0,0,0,0,0.365,0,CHOYP_LOC100367084.6.22|m.31842
12.194,13.81415,20.27345,2.76935,6.6847,11.29105,6.7895,10.74055,5.8239,3.4337,7.11155,22.02215,CHOYP_LOC100367951.1.1|m.38662
0,0,0,7.4071,5.4006,1.93385,0,8.1708,1.89825,6.7285,1.98,0,CHOYP_LOC100370201.1.1|m.974
0,0,0,0,0,1.44785,2.75955,0,2.9154,0,1.4903,0,CHOYP_LOC100371039.1.1|m.18908
0,4.8477,0,0,2.8593,1.5327,1.4498,0,0,0,0,1.5992,CHOYP_LOC100371430.1.1|m.61181
0,0,0,0,0.3308,0,0,0,0,0,0.3453,0,CHOYP_LOC100372012.1.1|m.36569
0,0.77845,0,0,0,0,0,0.75955,0,0,0,0,CHOYP_LOC100372487.1.1|m.39712
0,0,0,3.264,0,0,0,0,0,0,0,0,CHOYP_LOC100372966.1.1|m.18755
1.7586,1.7773,0,0.8453,2.32865,1.6406,0.82225,0,0.8571,0,2.4726,2.5597,CHOYP_BRAFLDRAFT_282200.1.1|m.18115
0,0,0,0,0,2.5843,4.8213,10.9172,0,3.07715,2.6464,2.68295,CHOYP_LOC100373657.1.1|m.10366
0,0,0,0,0.98705,0,0,0,0,0,0,0,CHOYP_LOC100375491.1.1|m.11693
0,0.94725,0,0.86065,0,0,0.83715,0,0.87265,0,0,0.92115,CHOYP_LOC100376045.1.1|m.30010
0,0,0,0,0,1.1784,0,0,0,0,0,0,CHOYP_LOC100377677.1.2|m.23471
0,0,4.35175,4.88565,0,3.3346,4.7922,3.6014,3.34445,2.02765,3.476,3.507,CHOYP_LOC100472408.1.1|m.17281
1.2812,1.35705,0,0.64235,0,0,0,0,0,0,0.6437,1.2422,CHOYP_LOC100486738.1.2|m.63464
0,1.222,0,0,0,0,0,1.2457,0,0,0,0,CHOYP_LOC100533245.3.6|m.31982
14.0249,10.12445,13.41475,7.3298,22.143,14.0265,14.26395,8.047,17.86265,11.14005,14.2123,17.4785,CHOYP_BRAFLDRAFT_283789.1.1|m.40987
2.4309,0,0,0,0,0,0,0,0,0,1.215,0,CHOYP_LOC100556034.2.2|m.15378
0,0,3.2029,4.74235,4.5812,4.8373,4.61435,2.6263,4.85155,0,2.53495,2.55745,CHOYP_LOC100558843.1.1|m.14396
0,1.00385,0,0,0,0,0,1.02315,0,0,0,0,CHOYP_LOC100633075.1.4|m.4467
0,1.3259,3.04535,1.2065,0,0,0,0,0,1.43395,0,1.2596,CHOYP_LOC100696985.1.1|m.17599
0,0,0,0,0,0,0,0.50065,0,0,0.4703,0,CHOYP_LOC100698638.1.1|m.45171
0.5594,0,0,0,0,0,0,0.5494,0,0,0,0,CHOYP_LOC100729623.1.2|m.6310
2.14815,0,0,0,1.934,0,0,0,2.07795,0,2.0887,0,CHOYP_LOC100740246.1.1|m.25108
0,0,0,0.49065,0,0,0,0,0.51445,0.5944,0,0,CHOYP_LOC100879690.1.1|m.18064
0,0,0.54635,0.4274,0.4097,1.1412,1.08495,1.64495,0.8283,1.3639,1.53895,0,CHOYP_BRAFLDRAFT_283981.1.1|m.7732
6.2087,6.26835,1.88335,5.6905,0.7351,2.2209,2.08785,3.20995,2.17985,3.432,5.1159,4.49585,CHOYP_LOC101061332.1.1|m.25069
0.79575,0,0.9448,0.7155,1.30015,2.0612,1.9729,0,2.15455,0,0.75525,0.76515,CHOYP_LOC101155562.1.1|m.51414
0,0,0,0,0,0,3.6808,0,7.72925,0,15.1845,3.9449,CHOYP_LOC101159300.1.1|m.26609
0,0,0,0,0,0.6802,0,0,0,0.4574,0,0,CHOYP_LOC101174856.1.1|m.47585
0,0,1.098,0,0,0,0,0.93015,0,1.013,0,0,CHOYP_LOC101175542.1.1|m.39653
0.88925,0,0,0,0,0,0,0,0,0,0,0.87285,CHOYP_LOC408431.1.1|m.18046
0,0,0,0,0,0.5076,0,0,0,0,0.5033,0,CHOYP_LOC577573.1.1|m.13979
0,0,0,0,1.27945,0,1.27525,1.43635,0,0,0,0,CHOYP_LOC655570.1.2|m.9210
18.0402,6.09745,0,10.97765,10.6742,5.66935,0,12.17265,0,0,5.64845,11.71385,CHOYP_LYRM4.2.3|m.7011
4.81335,8.5475,5.8601,13.1825,12.7634,14.59695,12.8784,12.12415,7.9028,11.99715,2.2686,9.3337,CHOYP_BRAFLDRAFT_284130.1.1|m.27065
0,0,0,0,1.0372,0,0,0,0,0,1.0829,0,CHOYP_MGC154513.1.1|m.20908
0,0.61835,0,0,0.5529,0.58115,0,0,0,0,0,0,CHOYP_MIB1.3.4|m.57545
0,0,0,5.0627,0,2.64245,4.93185,2.8802,0,3.11625,2.70595,2.73,CHOYP_MOB1.1.1|m.19452
0,0,0,0,0,0,0.4165,0.45395,0,0.49985,0,0,CHOYP_MRP1.4.10|m.27993
6.42635,0,7.8239,2.9563,0,0,2.9469,0,9.0764,3.6407,0,3.15765,CHOYP_NCAH.3.5|m.51972
0,0.50015,0.5878,0,0.8317,0.4628,0,0,0,0,0,0,CHOYP_NEK1.1.5|m.9137
1.85985,0.9335,0,0.84475,0.81605,0.4796,0.822,0.9934,0.4903,0,1.2987,0.9478,CHOYP_NEMVEDRAFT_V1G212312.2.5|m.45586
0,0,0,0,0,1.38605,1.3375,0,1.3608,0,0,1.43115,CHOYP_NEMVEDRAFT_V1G224392.2.3|m.36325
0,0,0,0,0,0,0,0,0,0,0.62045,0,CHOYP_NEMVEDRAFT_V1G241267.1.1|m.7467
0,0,0,0,0,0,3.07565,0,0,0,0,3.29575,CHOYP_BRAFLDRAFT_284242.1.1|m.13711
0,0,0,4.3186,0,0,0,0,4.54955,5.3238,13.62015,0,CHOYP_NEMVEDRAFT_V1G80846.1.1|m.24713
0.81965,0.82725,0.99375,0.749,1.68275,1.26795,2.4204,0.8834,1.5269,1.20985,1.5469,1.1022,CHOYP_NUP214.3.3|m.52826
0,0,0,0,1.13865,1.20575,0,0,0,0,0,0,CHOYP_OGFD1.1.1|m.10563
0,0,0,0,3.19955,1.1803,0,0,0,0,0,0,CHOYP_P4HA1.4.5|m.59821
0,0,0,0.5955,0,0,0,0,0,0,0,0.6234,CHOYP_PDE3A.1.3|m.22256
0,0,0,0,0,0,0,0,0,0,0,0.6296,CHOYP_PHUM_PHUM174820.1.1|m.57391
2.3596,2.43865,0,0,0,0,0,0,2.19915,0,0,0,CHOYP_PHUM_PHUM229210.1.1|m.50089
0,4.3899,0,2.01685,1.9245,5.94725,3.7857,0,0,0,0,4.18485,CHOYP_PHUM_PHUM616130.1.1|m.47653
25.6195,27.5609,29.08085,21.91855,22.60345,22.3052,19.68165,29.1573,26.9912,22.7524,22.41115,14.9028,CHOYP_BRAFLDRAFT_284587.1.3|m.284
0,0,0.58975,0.45145,0.44315,0.82815,0.45015,0.50335,0.8306,1.48315,0.4754,0,CHOYP_PI3R4.1.1|m.14910
0,0,0,0,0,0,0.66195,0,0,0.8085,0,0,CHOYP_PK3C3.1.1|m.13959
0,0.50065,0,0,0,0,0.45585,0,0,0.553,0,0,CHOYP_PTPRG.2.3|m.61939
0,0,0,0.4799,0,0,0,0,0,0,0,0.50965,CHOYP_PTPRK.6.20|m.6291
0,0,0,3.0273,2.92445,0,2.957,0,0,0,0,0,CHOYP_RAN.3.3|m.59027
0,1.5792,0,0,0,0,0,0,0,0,0,1.50695,CHOYP_RHOM172_0471.1.1|m.60636
1.3986,1.4074,1.66815,0,1.22855,2.4826,3.5367,1.409,3.7585,2.95925,1.3253,2.62375,CHOYP_RL4.2.6|m.4480
0,1.3909,0,0,3.5472,4.99815,3.56025,0,0,0,0,0,CHOYP_RPZ3.1.1|m.26308
13.51085,9.0322,14.5954,12.2929,11.9158,20.9636,20.0963,15.10255,16.88335,13.3349,11.3036,11.63385,CHOYP_ACL6B.1.1|m.62588
20.09585,34.29245,22.51365,31.0378,12.257,15.8096,11.0068,26.4587,23.015,17.10265,14.47715,38.83205,CHOYP_BRAFLDRAFT_284587.3.3|m.26954
3.2365,0,0,2.97185,0,0,8.5611,0,0,3.62455,3.0438,0,CHOYP_RT16.1.1|m.16545
0,0,0,0,0.50655,0,0.505,0,0,0,0,0,CHOYP_SALIVA_1456.1.1|m.19330
0,0.4335,0.51685,0,0.3893,0.7147,0.68175,0.7719,1.08205,0,0.41715,0.4223,CHOYP_SBNO1.1.1|m.7257
0,0.84825,0,0.75775,0,0.7779,1.39265,0,1.4643,1.7817,0.8,0.8068,CHOYP_SEM1A.1.2|m.57703
0,0,0,0,13.4663,14.19345,13.49305,15.2735,9.4993,16.9625,4.75455,0,CHOYP_SIP.1.1|m.5725
0,0,0,2.89575,0,0,2.88655,0,0,0,3.0656,6.10095,CHOYP_SMP_102490.1.2|m.22219
0,0.3223,0,0.4883,0,0,0,0,0.3045,0.3483,0,0,CHOYP_SMP_159780.1.2|m.41665
0.811,0,0,0.7634,0,0.7718,0,0.81665,0,0.9037,2.1939,0,CHOYP_SPT20.1.1|m.35908
0,0.4342,0,0.7465,0.6655,0.7027,0.6703,0.42425,0.3957,0.8376,0.71,0.41605,CHOYP_SYCP2.1.2|m.47476
0,11.1001,13.37175,10.04515,4.9142,10.24625,9.77405,16.52315,10.27655,12.21355,5.31355,0,CHOYP_TIM8A.1.1|m.4787
4.9973,3.4004,0,3.14465,2.95685,6.24425,7.4261,3.37565,1.58595,1.90165,4.7055,4.8713,CHOYP_BRAFLDRAFT_284971.1.1|m.8607
6.82565,3.53175,4.20045,3.20585,3.0577,3.22475,6.07425,6.8772,6.38655,3.86385,3.21295,6.61795,CHOYP_TOM20.1.1|m.11207
0,0,0,0,0,0.25085,0,0,0,0,0,0,CHOYP_TRIADDRAFT_55241.1.1|m.41679
0,0,0,0,0,0,0.5054,0,0,0,0,0.554,CHOYP_TVAG_283050.1.1|m.65542
0,0.2561,0,0,0.54525,0,0.2308,0,0.2463,0,0.2408,0.44825,CHOYP_TVAG_407710.2.4|m.6401
0,0,0,0,0,0,0,0,0,0,0.8697,0,CHOYP_TYRO1.5.6|m.44175
0,1.09445,0,0,0,0,0,0,0,1.2045,0,0,CHOYP_Y061.1.1|m.29896
3.43275,0,0,0,0,0,0,0,0,0,0,0,CHOYP_Y118.1.1|m.30002
1.52535,4.3994,5.3145,6.6711,3.8549,9.5017,6.52775,2.93315,5.4478,4.8821,5.4884,4.2734,CHOYP_YAP.1.2|m.23386
0.4382,0,0,1.7877,1.389,0.4182,0.3956,0.44105,0.4112,0.48975,0,0,CHOYP_YLPM1.1.2|m.17086
2.4921,0,0,0,0,2.353,4.40635,0,0,0,0,0,CHOYP_ZF_U1LIKE_-10.1.1|m.18971
1.71445,1.73925,4.10865,4.6468,4.4687,3.1483,3.0032,3.40015,3.1576,0,3.1811,3.27205,CHOYP_BRAFLDRAFT_285193.1.1|m.63396
0,0,0,0,0,0,0,0.5065,0,0,0,0,CHOYP_ZN609.1.1|m.44387
0,0,0,0,2.494,1.37045,0,0,0,0,0,0,CHOYP_contig_006364|m.7211
8.0483,4.1087,0,0,7.1639,3.84295,3.6106,4.07875,0,0,11.32205,3.9906,CHOYP_contig_008975|m.10444
2.25695,0,2.7769,0,0,0,2.0671,0,0,2.5257,0,0,CHOYP_contig_011268|m.13012
1.825,1.8444,0,0.8938,0.85415,0,0,0.95675,0,1.0697,0.8957,1.7695,CHOYP_contig_025725|m.29348
0,0,0,0,0,0,0,0,2.0043,0,0,0,CHOYP_contig_028143|m.32002
0,0,0,0,0,2.60425,1.25575,2.85445,0,0,0,0,CHOYP_contig_036657|m.41264
3.12675,0,7.3914,0,2.73875,2.8738,10.8763,6.1169,2.8363,0,2.9595,0,CHOYP_contig_037467|m.42206
14.83615,9.9496,18.03325,19.65335,26.1766,12.27555,26.36595,14.90285,18.481,21.9644,20.0919,14.3511,CHOYP_BRAFLDRAFT_285264.1.1|m.52913
0,4.30875,0,0,0,4.02995,3.7861,0,0,0,0,0,CHOYP_contig_038946|m.44119
11.08395,11.20195,6.8047,10.13735,0,0,0,5.55715,0,12.3256,5.1862,5.4367,CHOYP_contig_039058|m.44237
0,0,20.05025,0,0,0,0,0,0,0,0,0,CHOYP_contig_039595|m.44817
0,0,0,0,2.17095,0,0,0,0,0,0,0,CHOYP_contig_042766|m.49278
2.56425,2.60165,0,0,0,0,2.2885,0,0,0,0,0,CHOYP_contig_043053|m.49693
0,0,0,0,0,0,0,0,2.703,0,0,0,CHOYP_contig_047066|m.55375
4.07615,0,0,0,0,0,0,0,0,0,0,0,CHOYP_contig_050515|m.60136
0,0,0,0,0,0,0,0,0.15925,0,0,0.1657,CHOYP_ABCA4.1.1|m.31461
0,0,0,0,0,0,0,0,0,0,0,0.73835,CHOYP_ABCB6.3.3|m.53101
1.1356,0,0,0,0,0,0,0,0,0,0,0,CHOYP_BRAFLDRAFT_118709.3.4|m.52468
22.58675,26.0509,23.5494,28.5198,23.73445,15.0498,19.08055,18.4849,14.04175,21.52675,24.3168,22.9274,CHOYP_BRAFLDRAFT_285738.1.1|m.21025
0,0,0,0,0.7459,0,0,0,0,0,0,0,CHOYP_BRAFLDRAFT_120139.4.5|m.50713
0,0,0,0,0,0,1.19415,0,1.21485,0,0,0,CHOYP_BRAFLDRAFT_277055.1.2|m.3095
0,0,1.45735,0,0,0,0,1.19995,0,0,0,0,CHOYP_BRAFLDRAFT_91636.8.11|m.58992
3.52885,3.5515,0,0,0,0,0,0,0,0,6.4707,3.3695,CHOYP_C1QL2.32.32|m.64434
0,0,1.41295,0,1.0377,0,0,0,0,0,0,0,CHOYP_CADM3.4.4|m.45272
1.63925,0,1.0468,1.49925,0.776,1.5293,2.1978,0.8645,1.5338,0.957,0,1.64335,CHOYP_EZH2.1.1|m.47916
0,5.2287,0,0,0,0,0,0,0,5.7227,0,4.95955,CHOYP_FMRF.2.4|m.37051
2.1613,1.09265,8.87745,2.8682,0,2.9121,3.7074,0,2.036,0,0,0,CHOYP_BRAFLDRAFT_286243.1.1|m.11085
0,0,0,1.06455,0.56545,1.62715,1.0358,0.6283,1.6439,0.69395,0.6078,0,CHOYP_FRM4B.1.1|m.2249
