protein,PC1loadings,PC2loadings
CHOYP_CNTN6.1.2.m.781,-0.00558822290932976,-0.00196701033340011
CHOYP_CNTRL.1.1.m.8381,-0.0110834637776656,0.00698458177890499
CHOYP_CO1A1.1.1.m.32133,0.0152077988692593,0.00748702964864103
CHOYP_BRAFLDRAFT_131134.3.3.m.16643,-0.00568345982810839,0.0120667793899225
CHOYP_CO2A1.1.1.m.62996,0.0117296795284582,0.00420991406504126
CHOYP_CO4A1.1.2.m.36472,0.00119606411001374,-0.0202579962459564
CHOYP_CO4A2.1.2.m.14631,-0.012309557929332,-0.00169616065482586
CHOYP_CO6A5.1.6.m.5838,0.00251835014844543,0.000204589579984062
CHOYP_CO6A5.1.6.m.5840,3.12537611820442e-05,0.00285059090480164
CHOYP_COPA.1.1.m.31888,0.000329490434336751,0.00138977311487709
CHOYP_COPA.1.1.m.31889,0.0029883897665151,-0.000807548269328934
CHOYP_COPE.1.1.m.48265,0.00371244398129091,-0.000810685442086117
CHOYP_CORIN.2.2.m.40858,0.0109750133264959,0.00404755301620069
CHOYP_COX1.5.15.m.24406,0.00118220025160502,-0.0035398673354609
CHOYP_BRAFLDRAFT_131414.1.1.m.9300,-0.00785879956449888,-0.00374370726857201
CHOYP_COX5B.3.3.m.38557,-0.00157739754413938,0.00460605239656296
CHOYP_CP096.1.1.m.35853,-0.00283033854553394,-0.00171906718857981
CHOYP_LOC100378873.3.3.m.30410,-0.0316272683086511,0.00662979819032435
CHOYP_CPIB.2.3.m.44557,0.00906548627044663,-0.0164582326263323
CHOYP_CPIB.3.3.m.46138,-0.0064254018138227,0.0033499222530119
CHOYP_CPIPJ_CPIJ007723.1.4.m.5854,0.00763640900108575,-0.0141987864965878
CHOYP_RL44.1.2.m.28788,0.0095602162149307,0.00611989007476196
CHOYP_CPIPJ_CPIJ007907.1.1.m.45771,-6.08271009382396e-05,0.000767583782478279
CHOYP_CPSF5.1.2.m.59012,-0.000882572701463651,-0.00115473822408866
CHOYP_CRYAB.1.5.m.2659,-0.0325777515919988,0.0332942998769056
CHOYP_CRYAB.5.5.m.49919,-0.0148363646849956,0.0239052663522533
CHOYP_CRYZ.2.2.m.65927,0.00576740723243647,0.00239309845494646
CHOYP_CSK.1.1.m.55145,0.00262875113884308,-0.000379784638812368
CHOYP_CSPP1.11.14.m.54546,-0.00661420030948574,0.00768663558170552
CHOYP_BRAFLDRAFT_131621.1.1.m.56341,0.0038836963236609,0.00327990264377043
CHOYP_CTND2.1.1.m.12206,0.000201545692065928,-0.000719030842726859
CHOYP_CTTN.1.1.m.22042,0.000164083540991947,-0.00021822347747561
CHOYP_CUL3B.1.1.m.61644,-0.0171593690487641,-0.021517493364816
CHOYP_RSSA.1.10.m.2054,0.000840396272885373,0.00135166939821794
CHOYP_CUX1.1.2.m.10448,0.00329612971281229,-0.00489568979137181
CHOYP_CX6A2.1.1.m.47963,-0.000992741358723545,0.00189055947694464
CHOYP_CYC.1.5.m.5663,0.00640681679477908,-0.00332097622135937
CHOYP_CYIIB.2.2.m.64544,0.00118870876802089,0.000367345920128969
CHOYP_CEP290.1.1.m.58767,-0.00257726865874641,0.00354304525740923
CHOYP_SCP.6.12.m.50694,0.00404217620702637,-0.00109231146381328
CHOYP_DANA_GF15955.1.1.m.44177,0.00441616525965017,-0.00434818532971753
CHOYP_DANA_GF18010.1.1.m.6864,0.00059587269516644,0.00137198118359932
CHOYP_DBP2.2.2.m.55820,0.00814296743533091,-0.00764769054368185
CHOYP_BRAFLDRAFT_131834.1.1.m.29489,8.22768409999965e-05,0.00142516800523808
CHOYP_DC1I2.1.3.m.25743,-0.00786071904454225,0.00678694523465014
CHOYP_DC1I2.2.3.m.54049,0.00503653262737008,-0.00136101496940756
CHOYP_DCDC2.3.7.m.36589,0.0117299326973831,0.0129673122511706
CHOYP_DCDC2.7.7.m.46807,-0.0214728478372607,0.0201297475935628
CHOYP_DDX18.2.2.m.51768,-0.00984455082986723,-0.0043588649609016
CHOYP_DDX18.1.2.m.12567,-0.0101932574001763,-0.0108486527037665
CHOYP_DDX21.1.2.m.3695,-0.00489255654453695,-0.00548118794268671
CHOYP_DDX3Y.1.1.m.3679,-0.00129099327849232,-0.00124486394736969
CHOYP_DDX58.7.9.m.58168,-0.0142209772299356,0.000657045826662424
CHOYP_DDX58.1.9.m.822,-0.0187424899632471,-0.00841730136258224
CHOYP_DENND4A.1.1.m.342,-0.00197967477051245,-0.00358229427089915
CHOYP_DERE_GG18317.1.1.m.44730,-0.0202625031330374,-0.012895006976175
CHOYP_LOC575793.1.2.m.34691,0.00670994271187162,0.00792426972619715
CHOYP_LOC100876659.1.1.m.19405,-0.0121922910461644,-0.00336429411168919
CHOYP_DFA_06569.1.1.m.9782,-0.0345584094834372,-0.0251216845721263
CHOYP_contig_005659.m.6448,0.00366325406840704,-0.000989915879180658
CHOYP_DGRI_GH15575.1.1.m.49170,-0.00168509723506328,0.00131343286957651
CHOYP_BRAFLDRAFT_132336.1.1.m.26677,-0.00833796650637903,0.0126346365772504
CHOYP_DHB12.1.1.m.62534,0.00680998442468282,-0.0123634082606809
CHOYP_DHE4.1.1.m.48536,-0.00154538186613369,-0.00030057279135973
CHOYP_DHTK1.1.1.m.8425,0.0126998534325456,-0.0062356677995817
CHOYP_BRAFLDRAFT_265162.1.3.m.58969,-0.0184688777633184,0.00614608946553257
CHOYP_BRAFLDRAFT_265162.3.3.m.64003,-0.0031674613125146,0.021896917851967
CHOYP_BRAFLDRAFT_274539.3.3.m.49552,-0.0292388323649433,-0.0146066103586285
CHOYP_DHX8.2.3.m.55112,-0.0155061624844581,0.0168028062949689
CHOYP_DHX8.2.3.m.55114,-0.000580856703622495,-0.000520729553224305
CHOYP_DIAP2.1.1.m.25706,0.0109433381190649,0.0073419812666254
CHOYP_DIAPH1.1.1.m.55416,0.0208782501079342,0.00787298888576816
CHOYP_DIS3.1.1.m.6724,-0.000834588600976806,-0.0135516006998028
CHOYP_DLAT.1.1.m.64812,0.000144667665726064,-0.000107619588634717
CHOYP_RS23.1.9.m.12948,-0.00108432103445606,0.00186429834249064
CHOYP_DLGP1.3.3.m.44296,0.00289706322446508,0.00125917602917433
CHOYP_BRAFLDRAFT_140951.1.1.m.40225,0.0156439611920883,0.0139505783080872
CHOYP_DLP.1.1.m.31353,0.000166250466856742,0.00251603754052856
CHOYP_DMOJ_GI17690.1.1.m.48369,-0.00525359567988435,0.0148626577672645
CHOYP_DNAH5.2.2.m.61452,-0.00796032370946922,0.0013996949543273
CHOYP_DNAH5.1.2.m.56799,0.0120917112863306,-0.00960361793192435
CHOYP_DNAH7.2.2.m.46648,-0.00907983880894172,0.00410581449538264
CHOYP_DYH1.1.1.m.46156,-0.011246920189894,-0.000740482385802935
CHOYP_DNAH6.2.3.m.21512,-0.0148991486637633,0.00254937988211539
CHOYP_DNAH12.2.3.m.32353,-0.000330278376650978,0.00455007084134847
CHOYP_LOC100378331.1.1.m.47480,-0.00865667845809374,-0.00342586232614965
CHOYP_DNAH12.3.3.m.63246,-0.0138782323462891,0.00438577510128446
CHOYP_LOC587136.1.3.m.7607,-0.00149552557345582,-0.000666708974812613
CHOYP_DNAH7.1.2.m.19685,-0.0101514419224119,0.000536867698344002
CHOYP_DNAJ.11.1.1.m.18882,0.00262614496456931,0.000982926664834752
CHOYP_DNAJB6B.1.2.m.1265,0.00555836696964297,0.00656428839946833
CHOYP_DNJA2.2.2.m.51791,0.0038577853320202,-0.00217429617401166
CHOYP_DOCK7.1.3.m.1197,0.0108897475495565,0.0170191170293309
CHOYP_DP13A.2.3.m.10746,-0.00456700188280151,-0.00431053447983798
CHOYP_DPER_GL17438.1.1.m.11680,0.00794379468773884,-0.000468432462704193
CHOYP_BRAFLDRAFT_154839.1.1.m.13878,0.00110574744836034,0.0105699601547379
CHOYP_DPF2.1.2.m.6678,-5.19930527333637e-05,-0.003184837186841
CHOYP_DPSE_GA15574.1.1.m.62967,-0.000766637593253328,0.000686312450340902
CHOYP_DPSE_GA27121.1.1.m.6089,0.00735336186505864,0.00430865279613676
CHOYP_CBG20816.1.1.m.49333,0.00297308047408785,-0.000803411261250935
CHOYP_LOC100181159.1.1.m.6127,0.0404567276184678,-0.0123936475930596
CHOYP_DPSE_GA28568.3.9.m.19206,-0.00460103360382679,-0.0127826128268557
CHOYP_DPSE_GA30097.1.1.m.24050,-0.00131824979511217,0.00112910375540663
CHOYP_DSEC_GM19691.1.1.m.30070,0.0006671760421719,0.00121256547022451
CHOYP_DSEC_GM21767.1.1.m.63020,0.0227645172993579,0.0131489483509161
CHOYP_LOC100142119.1.2.m.2339,0.00578249439133688,0.025932719974057
CHOYP_DYAK_GE11656.1.2.m.34706,0.00353515929194515,-0.000955301011936448
CHOYP_DSIM_GD24875.1.1.m.66201,-0.0389182938220335,0.0127123697232495
CHOYP_DTX3.3.3.m.64703,0.000517633926420339,0.00264146548612264
CHOYP_DUOX1.4.4.m.44613,-0.00255296338350071,0.00653659889629897
CHOYP_ISCW_ISCW021350.1.1.m.10332,-0.000173844527025204,-8.99219314257111e-05
CHOYP_BRAFLDRAFT_194931.1.1.m.46966,-0.00973281458635454,0.00993065872993387
CHOYP_DVIR_GJ17679.2.3.m.46443,0.00183586746182745,0.00474905651973428
CHOYP_DVIR_GJ22204.1.1.m.17270,0.0026372167020623,0.00357152401335328
CHOYP_DVIR_GJ23521.1.1.m.2757,-0.00218471276205302,0.000388485245797657
CHOYP_H2BL3.1.1.m.16594,0.0132332385810493,-0.0123569340381778
CHOYP_DVL.2.2.m.40553,-0.00526058792186032,0.0162770346271607
CHOYP_DWIL_GK15715.1.1.m.52399,-0.0137715824212597,-0.0016382329322002
CHOYP_DWIL_GK23042.1.1.m.38792,0.00188019725251296,0.023332777703371
CHOYP_DX39B.2.3.m.18241,-0.000587640008230328,0.00182998965120681
CHOYP_DYAK_GE25081.2.3.m.43232,0.00904457524155811,0.0109373416232358
CHOYP_contig_037938.m.42800,-0.000617504273260489,-0.0128040133703209
CHOYP_DYH2.1.1.m.28905,-0.0133672255129555,0.00324706934949883
CHOYP_BRAFLDRAFT_108792.4.5.m.45892,-0.00767337744125466,0.0101414644513347
CHOYP_BRAFLDRAFT_108792.3.5.m.34514,-0.00248910464163601,-0.00303792545753781
CHOYP_IFIH1.7.14.m.46974,-0.00535482777757417,-0.0050772808900132
CHOYP_DYHC.1.3.m.10664,-0.00571204357543383,0.0014677015128228
CHOYP_VWA8.2.3.m.28001,-0.00438216228289903,-0.000353569933776647
CHOYP_ABCA3.5.6.m.54787,-0.00499280332890863,0.00221152674674769
CHOYP_BRAFLDRAFT_199108.1.2.m.24078,0.0123294113638645,-0.00619707358366282
CHOYP_DYN1.2.3.m.30771,-0.00152181358937029,-0.00112619615622141
CHOYP_EATER.1.1.m.30042,0.0027197167737733,-0.0124237909790674
CHOYP_contig_016762.m.19724,-0.017246080108224,-0.0109753628091795
CHOYP_contig_013551.m.15499,-0.0136386465314593,0.0269626430463164
CHOYP_ECHVI_0367.2.2.m.16808,0.00695569857634873,0.0025171235223102
CHOYP_ECM29.1.1.m.48083,-0.00143403870668549,0.0055861499385891
CHOYP_contig_043057.m.49706,0.00627971317122562,-0.00397696247058164
CHOYP_ECMB.1.3.m.2566,-0.00497698598005343,0.00804703203883855
CHOYP_DFA_00978.1.1.m.17875,0.00529647586397517,0.0152364514492747
CHOYP_LOC100637925.3.4.m.48236,0.00956065602419055,0.00246718151131381
CHOYP_EF1A.2.4.m.50858,0.00120484832444467,-0.00069318334240517
CHOYP_LOC100118048.1.1.m.62638,0.00466462154155893,0.00550879804093471
CHOYP_EF.1A.6.9.m.43621,4.27162116462087e-06,0.0038017376133595
CHOYP_EF1A2.1.3.m.30022,-0.000523929854750256,-0.0178082914911722
CHOYP_EF1A2.2.3.m.37043,-0.00461100014237064,0.00625978662585458
CHOYP_EF1A.4.4.m.65743,-0.0116386804167117,0.0155959252167795
CHOYP_EF1B.1.7.m.26504,0.00134581949884254,0.00104823475461182
CHOYP_EF1B.2.7.m.30853,-0.00277076945708699,0.0284159838247727
CHOYP_EF1B.3.7.m.35082,-0.00366091816880171,0.00496997742004644
CHOYP_PHUM_PHUM370970.1.2.m.40102,-0.00212569934246189,0.000807857270568384
CHOYP_TSP1.1.1.m.43967,0.00459660393630261,-0.00124213367183372
CHOYP_EF1G.3.3.m.63510,0.00304564091279052,-0.000295435778136814
CHOYP_EF1G.2.3.m.50676,0.00207154172229562,-3.8226985884139e-05
CHOYP_EF2.4.5.m.30186,0.00243032550467151,-0.00101811029775851
CHOYP_EF2.5.5.m.39855,-0.0109483504293413,0.0154307531012119
CHOYP_EEF2.1.2.m.44023,0.00368961077913476,-0.000997038215219906
CHOYP_BRAFLDRAFT_200206.1.1.m.35419,-0.000287924297838197,-0.00783774862286213
CHOYP_EF2.5.5.m.39856,-0.00111625836343605,0.000143353871348913
CHOYP_EFCAB1.1.1.m.43342,0.00141067838376906,0.000979357689729829
CHOYP_EFGM.1.1.m.16632,-0.00183791913384079,0.0032094386849037
CHOYP_EFHD2.1.1.m.22844,-0.000625555264798524,-0.00265903148040274
CHOYP_EFTS.2.2.m.66393,3.22503671890569e-05,0.00216882374525914
CHOYP_EIF1A.1.1.m.30303,0.00421291577274374,-0.0117716162166426
CHOYP_EIF3B.1.1.m.12232,0.00109055932011842,0.000973678469631919
CHOYP_EIF4BB.1.1.m.51065,-0.00200764355966143,0.00148594150986265
CHOYP_LOC100891402.2.3.m.27268,-0.00609634388312726,-0.00502482768279575
CHOYP_EIF4BB.1.1.m.51066,0.00196188180285782,0.000607594419285462
CHOYP_EIF4H.3.3.m.57962,0.000740378006707828,0.00148500669442666
CHOYP_BRAFLDRAFT_200527.1.1.m.601,0.00327043266187329,-0.000736084285883374
CHOYP_EIF5A.1.3.m.22684,-0.00148258588462518,-0.00247657205119462
CHOYP_EIN_155680.4.6.m.52358,0.00281585025733698,0.0033254467148045
CHOYP_TVAG_012450.7.8.m.63509,-4.82400208722116e-05,0.00640028994858034
CHOYP_ELP1.2.2.m.29114,-0.00256174795852723,4.08311751048226e-05
CHOYP_EMAL1.1.1.m.58030,-0.000298048982583946,-0.00133495990000107
CHOYP_EMC2.2.2.m.21018,-0.0147873541589965,0.0154662421562853
CHOYP_LOC577551.1.1.m.30278,0.00432311694561776,0.00211620351804312
CHOYP_ENOPH.1.4.m.8576,0.00620368636764262,0.00244721214890193
CHOYP_ENPL.3.4.m.39476,-0.00276664196096845,0.00806079443178867
CHOYP_ENPL.4.4.m.47194,0.00496154426235244,-0.012278446833836
CHOYP_AGAP_AGAP002350.1.1.m.37287,0.00821634441249198,-0.000682580562358605
CHOYP_EP15R.1.1.m.14260,0.000493800007250932,0.000376506779525902
CHOYP_EPDR2.1.1.m.33988,0.0196287632092879,-0.00279667969987432
CHOYP_BRAFLDRAFT_201924.1.1.m.30855,-0.0477843888484935,-0.0220482788409078
CHOYP_EPN4.1.3.m.10807,-0.0146506343603297,0.0190746741986864
CHOYP_EPN4.2.3.m.66030,-0.00392861881920586,-0.00178295016858027
CHOYP_EPRS.1.1.m.35443,-0.00118354031648093,-0.0163362389462303
CHOYP_ERF1.1.1.m.37539,0.000797220987786309,-0.00161815289526006
CHOYP_EVI1.1.1.m.62064,-0.00446277753114869,0.0027402536186745
CHOYP_LOC664087.1.1.m.19351,0.00871111599819765,0.00339186621700514
CHOYP_EVL.1.1.m.57134,-0.000598279774452998,0.00123614144322551
CHOYP_VASP.1.1.m.15245,0.00202871331877601,0.00233012573678962
CHOYP_EXOC1.1.2.m.60,0.00250285684977284,-0.0138349150777152
CHOYP_F10A1.4.4.m.44752,-0.00874435638812965,-0.0395292158361826
CHOYP_F10A1.2.4.m.11805,0.00624998888628008,0.00454751841284137
CHOYP_F172A.2.2.m.58797,-0.00728149615447583,-0.00175069160594627
CHOYP_F179B.1.1.m.45817,0.000208354558647357,0.00488639454777397
CHOYP_FABP7.2.2.m.29096,0.018405772342532,-0.000233016702237837
CHOYP_FABP6.2.2.m.59518,-0.031781345210701,0.0451785003793744
CHOYP_BRAFLDRAFT_202783.1.2.m.21505,0.00247237573702168,0.0113616464493217
CHOYP_FGD1.1.2.m.11030,0.0156803998916644,0.000532935250319063
CHOYP_FKBP13.1.1.m.43694,0.00577864144024173,0.00520621019461127
CHOYP_FL2D.1.1.m.62439,-0.00415739278479036,-0.00730063254407777
CHOYP_FLNA.6.6.m.37383,-0.0249641727248384,-0.0369214003106253
CHOYP_FLNA.1.6.m.11089,-0.00224210868153763,0.0210761255448372
CHOYP_PHUM_PHUM076810.1.1.m.24070,0.0154039328764681,0.00429901742160267
CHOYP_FLNC.2.5.m.37450,-4.76702141083118e-05,0.00515883232602625
CHOYP_FLNC.3.5.m.38669,-0.00843055022985311,-0.0234389224095105
CHOYP_FLNC.5.5.m.40834,0.0142648672218308,-0.025897618298314
CHOYP_FLNA.2.6.m.11845,0.0114567239496,0.00015481708090254
CHOYP_FLOT1.2.2.m.59727,-0.0001571261112109,-0.000572838424051732
CHOYP_FLOT1.1.2.m.21435,-8.05868466630956e-05,0.0106919353549183
CHOYP_FMRF.4.4.m.62077,-0.00830780595190577,-0.00420961987887395
CHOYP_FMRP.1.2.m.37742,-0.00238599369962111,-0.000586932135014845
CHOYP_FND2.1.4.m.8542,-0.00501191402912193,0.00517282720141698
CHOYP_FND2.3.4.m.40482,0.00793157052323282,0.00540023900461501
CHOYP_FND2.4.4.m.44570,0.0148997724783625,-8.58396441503797e-05
CHOYP_FNTB.1.1.m.45546,0.00441939870861051,0.00513143319860884
CHOYP_BRAFLDRAFT_203026.1.1.m.61263,0.000938202965753756,-0.000957442604324893
CHOYP_FRIS.6.11.m.44036,0.000245962348943299,0.00542081169964474
CHOYP_FRIS.10.11.m.66055,-0.00892104486973951,-0.0115274430394873
CHOYP_FUMH.2.2.m.55401,-0.00418784817399934,0.0049956321809921
CHOYP_FUTSC.3.4.m.18545,-0.00738963306359548,0.000927379484362569
CHOYP_GALK2.1.2.m.5222,0.00191451287106415,-0.00477212896170816
CHOYP_GALNS.1.1.m.66165,-0.0239299435751409,-0.00966148297887879
CHOYP_GATA1.1.2.m.16576,0.00793386145340796,-0.0103560542239741
CHOYP_GBLP.3.7.m.20931,0.000400725752200485,0.000752541345343886
CHOYP_GEK.1.1.m.4939,0.00416950039622065,0.00271448057956056
CHOYP_GIGA6.1.1.m.38687,0.00818758479253885,0.00478802042251357
CHOYP_GLB1L2.1.1.m.5029,0.0339741973024946,0.00449588095765745
CHOYP_BRAFLDRAFT_203655.2.2.m.20185,-0.00798251558958975,-0.0102612765429576
CHOYP_GLT13.2.2.m.10604,-0.00659303778694036,0.00684430668653674
CHOYP_GM2A.2.3.m.19346,0.00314504539881404,-5.38189223106737e-05
CHOYP_GNA1.1.1.m.39198,-0.00357988458693485,-0.00197438206749189
CHOYP_GOLGA4.3.3.m.55461,-0.00293751347659022,0.00801764382393961
CHOYP_GOLP3.1.1.m.52389,-0.000933229243268474,-0.00408371313849256
CHOYP_GPCP1.1.1.m.11490,-0.00478121952644523,-0.0038578197415651
CHOYP_GPDA.2.2.m.30755,0.000215288203488112,0.000366868321892034
CHOYP_GPN3.1.2.m.6649,-5.98329758771058e-05,0.000816202106798485
CHOYP_GPSM2.1.1.m.58302,-0.000163595930214899,0.000583615676402888
CHOYP_RPS24.1.8.m.571,0.0183379718480953,-0.0237335277382609
CHOYP_GSLG1.3.3.m.66468,0.00101602502920715,0.00089104992483279
CHOYP_BRAFLDRAFT_204501.1.1.m.910,-0.00179006725618969,-0.00186293280647775
CHOYP_GUK1.1.1.m.48140,-0.00155701586968822,-0.00128548500042906
CHOYP_GULP1.1.1.m.44407,-0.0114755923559924,0.000760992019884041
CHOYP_HAAF.11.13.m.44366,0.00775132842617855,0.0091541194646422
CHOYP_HEX.1.1.m.43068,0.00165964570749336,0.000605469204495899
CHOYP_BRAFLDRAFT_90405.1.1.m.44167,-1.71125159989417e-05,0.00345164210301376
CHOYP_HMCN1.23.44.m.42684,0.0131429244520505,0.0115706523747316
CHOYP_HMCN1.19.44.m.39500,-0.000733274263168991,0.0150436764919527
CHOYP_HMCN2.9.12.m.44986,0.0106205190752369,0.0183353093650567
CHOYP_PGBM.2.3.m.44777,0.00977267130863002,0.00332244208803284
CHOYP_HMCN1.5.44.m.7236,0.00341640741817766,-0.0278032651373762
CHOYP_HMCN2.6.12.m.33452,-0.0139028900404031,0.0256735850406988
CHOYP_HMCN1.32.44.m.58935,0.0130917842281163,-0.00811960977934993
CHOYP_HMCN1.33.44.m.58938,0.0189408017762979,-0.00320049107818549
CHOYP_HMCN2.8.12.m.39297,0.00112507113628199,0.0163362909959056
CHOYP_HMCN1.39.44.m.61047,-0.0107975133430107,-0.00687151083798962
CHOYP_LOC589644.2.3.m.21781,-0.000507266020404866,0.0167704297611264
CHOYP_HN1L.2.2.m.9837,-0.00167706967508006,-0.00856413999507943
CHOYP_LOC101157371.3.3.m.51109,0.00529395813675635,-6.79598805730585e-06
CHOYP_HNRPR.1.2.m.44125,0.00168974069200283,-0.00188815500472886
CHOYP_HOIL1.2.3.m.54310,0.00709725560203239,0.0167377451626456
CHOYP_HOW.5.5.m.58452,0.00386988215005056,0.000936615452637959
CHOYP_BRAFLDRAFT_204736.1.2.m.27864,-0.0318960296399241,0.00175753441551648
CHOYP_HS12A.25.33.m.60352,0.000972312961766729,0.0130876884249678
CHOYP_HS12A.14.33.m.41988,0.00432027103931774,-0.00021743684248244
CHOYP_HS12A.12.33.m.39763,0.00609388558219866,0.0196525020454019
CHOYP_HS74L.1.1.m.24610,0.000325698260071598,-0.00019935842655116
CHOYP_HSF1.2.2.m.38636,-0.0164305063534306,-0.00730895812744253
CHOYP_HSP7D.2.3.m.34782,0.00255384290391716,-0.00033834568681994
CHOYP_GRP78.2.5.m.33058,0.000165427422697999,0.00180884281678685
CHOYP_LOC100200137.1.1.m.23041,0.00309627803295153,-0.000836702760425736
CHOYP_HSP70.1.1.m.61727,-0.0219596398820351,-0.0139750606138801
CHOYP_HSP90AA1.1.1.m.14867,0.00161690912053845,-0.000762309972209015
CHOYP_HS90A.3.3.m.28299,-0.00860698169530744,0.0139473416440307
CHOYP_SC31A.1.2.m.8241,-0.002503716071901,-0.000115558670890714
CHOYP_SYYC.1.2.m.23460,-0.00294887895569641,0.00303469032449612
CHOYP_SYYC.2.2.m.58390,0.0332419066325147,-0.0498813482944555
CHOYP_HSPA12A.16.27.m.48207,0.00530603385354039,0.00514136217643432
CHOYP_HSPA12A.2.27.m.15188,0.0103513727363515,0.00852854242231924
CHOYP_HSPA12A.21.27.m.57005,0.000117937818115379,-3.28470731600958e-06
CHOYP_HSPA12A.9.27.m.34375,0.00954775664123667,-0.00966342713332189
CHOYP_HSPA12A.15.27.m.45635,0.00862502713944908,-0.0221638385375209
CHOYP_BRAFLDRAFT_208293.10.20.m.53518,-0.00129643751933186,-0.0147133880337766
CHOYP_HS12A.10.33.m.38139,0.00436843297523334,-0.0140512618000057
CHOYP_HTF4.1.5.m.16262,0.00286401940864492,-0.00365008638757193
CHOYP_ITF2.1.1.m.1446,0.00573887693881398,0.0262828694369587
CHOYP_HUWE1.1.2.m.566,-0.00164184079376077,0.0027116112087719
CHOYP_BRAFLDRAFT_204736.2.2.m.63327,0.00131563976161578,0.00476539795569902
CHOYP_HYI.1.1.m.10528,-0.00372458247294842,0.0077709836397828
CHOYP_HYOU1.2.3.m.12568,0.00104036191618239,0.00266045973708697
CHOYP_IARS.1.1.m.27559,0.000165505207975342,0.000662614368716986
CHOYP_IDE.1.3.m.8450,-0.000941707551186792,0.00217937928915617
CHOYP_IF122.2.2.m.59794,-0.010498706199463,-0.00041406713970892
CHOYP_IFIH1.10.14.m.60393,-0.00221017989810796,0.014280907011752
CHOYP_LOC100378083.1.3.m.26711,-0.0290009784178976,-0.0140335036859077
CHOYP_LOC100378083.3.3.m.65631,0.00632525635448331,0.0216667733803536
CHOYP_IFIH1.3.14.m.24387,-0.00297735102227155,0.00104904783290188
CHOYP_IMA2.1.2.m.35753,0.000626386622944857,-0.00714983360934791
CHOYP_IMSP5.2.2.m.17779,0.0281673381428794,0.0246655796688286
CHOYP_INSI2.1.1.m.59456,0.000931665389377584,-8.93409445519404e-05
CHOYP_PROF.2.2.m.41295,-0.0214455098384361,-0.0136478695232562
CHOYP_2A5D.3.3.m.37716,-0.000767879420522325,-0.00111837672064575
CHOYP_ABCB6.2.3.m.11344,0.00155602708577343,-0.0021649447007545
CHOYP_BRAFLDRAFT_206907.11.11.m.60961,0.000761467189610903,0.000736402495569789
CHOYP_IPO5.1.1.m.25693,0.000310943577329318,0.00222733646722449
CHOYP_IPO9.1.4.m.24013,-0.00209004914212065,0.00534190720577691
CHOYP_IRAK4.1.1.m.23405,-0.00666821981173912,-0.0145351954303139
CHOYP_ISCU.1.1.m.37414,0.000225521283970202,0.00111521709420636
CHOYP_ISCW_ISCW001190.1.1.m.26579,-0.00974518915834449,-0.0315294834100791
CHOYP_ISCW_ISCW001592.1.2.m.20852,-0.00204518444685039,0.00324548522754095
CHOYP_ISCW_ISCW003477.1.1.m.37800,5.17139855951917e-05,0.00272298109660906
CHOYP_ISCW_ISCW004420.1.8.m.5439,-0.0113583211268725,0.0176718084151349
CHOYP_BRAFLDRAFT_129004.15.15.m.60150,-0.00624945807346544,0.0117479267078283
CHOYP_ISCW_ISCW006277.2.2.m.66212,-0.0030688025668862,0.0135987811809765
CHOYP_NUCL.2.2.m.21719,-0.00215446383662555,-0.00196329644907195
CHOYP_RPL36.1.1.m.57199,0.00291132029670275,-0.00125251641937608
CHOYP_NUCL.1.2.m.19135,-0.000352537297412524,0.00167006072047082
CHOYP_BT3L4.1.1.m.2144,-0.000388003153834412,-0.00191823547162431
CHOYP_ISCW_ISCW007151.1.2.m.41781,0.0131127474149934,0.00503168947551507
CHOYP_BRAFLDRAFT_206907.5.11.m.19273,0.00145488236591367,-0.00376759980065718
CHOYP_ISCW_ISCW009328.2.2.m.65633,0.0192189439189773,0.00675934261192994
CHOYP_ISCW_ISCW010143.1.3.m.17397,-0.00513822760629237,-0.0262742582808908
CHOYP_ISCW_ISCW012228.1.2.m.57884,-0.0340118437635162,0.0216836074237647
CHOYP_ISCW_ISCW012957.1.2.m.51659,0.0237412358426058,-0.00229249735793413
CHOYP_ISCW_ISCW013289.2.2.m.18741,-0.00115283164779146,0.00200236052503444
CHOYP_ISCW_ISCW013378.2.3.m.11858,-0.000294272304285354,-0.00313236747830909
CHOYP_ISCW_ISCW013378.3.3.m.20296,-0.0108885466734538,-0.00431116529581791
CHOYP_LOC100908241.1.1.m.52509,-0.0015968065820446,-0.0107057608969157
CHOYP_ISCW_ISCW014481.1.1.m.61217,-0.000536626161528844,-0.00138333601987864
CHOYP_ISCW_ISCW014579.2.2.m.5327,-0.000266078347698988,0.00157009784910092
CHOYP_ISCW_ISCW015061.1.1.m.51,-0.00314846080410997,0.00149932279666323
CHOYP_ISCW_ISCW016289.1.1.m.12312,-0.00494571781966301,0.00202885581800234
CHOYP_BRAFLDRAFT_208090.1.1.m.45354,-0.00277756349774613,-0.00293699594526474
CHOYP_ISCW_ISCW017350.1.1.m.11950,0.00185882087192851,-0.00730415442750121
CHOYP_ISCW_ISCW017519.1.2.m.935,8.45271794794555e-05,0.00576607690258764
CHOYP_ISCW_ISCW017526.2.2.m.57044,0.0133485497166962,-0.00213196206611923
CHOYP_ISCW_ISCW017655.1.1.m.22914,0.00152039835952932,-0.00113389718122993
CHOYP_ISCW_ISCW019130.1.2.m.10722,0.000132412723472432,0.00172777094794629
CHOYP_ISCW_ISCW019177.2.4.m.56600,-0.029212907594349,0.00253890911681281
